high_season,min_diff,delay_15,period_day
False,12.0,False,night
False,18.0,True,night
False,22.0,True,night
False,9.0,False,night
False,55.0,True,night
False,5.0,False,night
False,2.0,False,night
False,6.0,False,night
False,-6.0,False,night
False,24.0,True,morning
False,16.0,True,morning
False,16.0,True,morning
False,15.0,False,morning
False,-6.0,False,morning
False,8.0,False,morning
False,3.0,False,morning
False,6.0,False,morning
False,9.0,False,morning
False,-4.0,False,morning
False,-7.0,False,morning
False,7.0,False,morning
False,4.0,False,morning
False,-2.0,False,morning
False,31.0,True,morning
False,18.0,True,morning
False,0.0,False,morning
False,-12.0,False,morning
False,0.0,False,morning
False,4.0,False,morning
False,-3.0,False,morning
False,0.0,False,morning
False,2.0,False,morning
False,-1.0,False,morning
False,-6.0,False,morning
False,-1.0,False,morning
False,3.0,False,morning
False,-8.0,False,morning
False,14.0,False,afternoon
False,11.0,False,afternoon
False,9.0,False,afternoon
False,13.0,False,afternoon
False,13.0,False,afternoon
False,82.0,True,afternoon
False,1.0,False,afternoon
False,16.0,True,afternoon
False,11.0,False,afternoon
False,-1.0,False,afternoon
False,5.0,False,afternoon
False,16.0,True,afternoon
False,-1.0,False,afternoon
False,26.0,True,afternoon
False,7.0,False,afternoon
False,21.0,True,afternoon
False,18.0,True,afternoon
False,0.0,False,afternoon
False,2.0,False,afternoon
False,27.0,True,afternoon
False,25.0,True,afternoon
False,26.0,True,afternoon
False,41.0,True,afternoon
False,-3.0,False,afternoon
False,38.0,True,afternoon
False,10.0,False,afternoon
False,-11.0,False,afternoon
False,7.0,False,afternoon
False,5.0,False,afternoon
False,61.0,True,afternoon
False,-2.0,False,night
False,-11.0,False,night
False,-8.0,False,night
False,8.0,False,night
False,-7.0,False,night
False,-1.0,False,night
False,-8.0,False,night
False,3.0,False,night
False,9.0,False,night
False,-5.0,False,night
False,-10.0,False,night
False,-3.0,False,night
False,-9.0,False,night
False,1.0,False,night
False,-2.0,False,night
False,-6.0,False,night
False,5.0,False,night
False,-13.0,False,night
False,12.0,False,morning
False,-2.0,False,morning
False,3.0,False,morning
False,16.0,True,morning
False,-6.0,False,morning
False,0.0,False,morning
False,16.0,True,morning
False,0.0,False,morning
False,-8.0,False,morning
False,-3.0,False,morning
False,13.0,False,morning
False,7.0,False,morning
False,6.0,False,morning
False,1.0,False,morning
False,13.0,False,morning
False,9.0,False,morning
False,-7.0,False,morning
False,-6.0,False,morning
False,8.0,False,morning
False,13.0,False,morning
False,1.0,False,morning
False,5.0,False,morning
False,5.0,False,afternoon
False,11.0,False,afternoon
False,18.0,True,afternoon
False,1.0,False,afternoon
False,16.0,True,afternoon
False,-2.0,False,afternoon
False,-5.0,False,afternoon
False,1.0,False,afternoon
False,1.0,False,afternoon
False,7.0,False,afternoon
False,5.0,False,afternoon
False,7.0,False,afternoon
False,86.0,True,afternoon
False,1.0,False,afternoon
False,2.0,False,afternoon
False,7.0,False,afternoon
False,10.0,False,afternoon
False,-10.0,False,morning
False,-7.0,False,morning
False,-5.0,False,morning
False,-10.0,False,morning
False,8.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,-1.0,False,morning
False,-1.0,False,morning
False,-4.0,False,morning
False,-7.0,False,morning
False,5.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,4.0,False,morning
False,-2.0,False,morning
False,-7.0,False,morning
False,1.0,False,morning
False,-5.0,False,morning
False,45.0,True,morning
False,-13.0,False,morning
False,3.0,False,morning
False,-4.0,False,morning
False,1.0,False,morning
False,-1.0,False,morning
False,10.0,False,morning
False,-11.0,False,morning
False,-5.0,False,morning
False,4.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,-6.0,False,morning
False,14.0,False,morning
False,-10.0,False,morning
False,4.0,False,morning
False,-1.0,False,morning
False,11.0,False,morning
False,3.0,False,morning
False,4.0,False,morning
False,-3.0,False,morning
False,6.0,False,morning
False,13.0,False,morning
False,-8.0,False,morning
False,0.0,False,morning
False,-11.0,False,morning
False,-6.0,False,morning
False,-9.0,False,morning
False,-3.0,False,morning
False,20.0,True,morning
False,-3.0,False,morning
False,-10.0,False,morning
False,-2.0,False,morning
False,-8.0,False,morning
False,-3.0,False,morning
False,-8.0,False,morning
False,4.0,False,morning
False,76.0,True,night
False,3.0,False,night
False,1.0,False,night
False,-14.0,False,night
False,-2.0,False,night
False,3.0,False,night
False,9.0,False,night
False,21.0,True,night
False,4.0,False,night
False,-10.0,False,night
False,-3.0,False,night
False,-7.0,False,night
False,1.0,False,night
False,19.0,True,night
False,-2.0,False,night
False,-10.0,False,night
False,7.0,False,night
False,-3.0,False,night
False,-8.0,False,night
False,-6.0,False,night
False,-1.0,False,night
False,-1.0,False,night
False,-4.0,False,night
False,-5.0,False,night
False,-4.0,False,night
False,-2.0,False,night
False,-5.0,False,night
False,-5.0,False,night
False,-9.0,False,night
False,-12.0,False,night
False,20.0,True,morning
False,17.0,True,morning
False,13.0,False,morning
False,15.0,False,morning
False,4.0,False,morning
False,15.0,False,night
False,-7.0,False,night
False,-6.0,False,night
False,3.0,False,night
False,0.0,False,night
False,-4.0,False,night
False,1.0,False,night
False,5.0,False,night
False,18.0,True,night
False,3.0,False,night
False,9.0,False,night
False,8.0,False,night
False,5.0,False,night
False,28.0,True,night
False,5.0,False,night
False,-3.0,False,night
False,49.0,True,night
False,12.0,False,night
False,11.0,False,night
False,-6.0,False,night
False,-1.0,False,night
False,1.0,False,night
False,8.0,False,night
False,-1.0,False,night
False,-11.0,False,night
False,4.0,False,night
False,4.0,False,night
False,2.0,False,night
False,13.0,False,night
False,0.0,False,night
False,7.0,False,night
False,-5.0,False,night
False,10.0,False,night
False,2.0,False,night
False,-7.0,False,night
False,-8.0,False,night
False,24.0,True,night
False,17.0,True,night
False,12.0,False,night
False,-5.0,False,night
False,6.0,False,night
False,-7.0,False,night
False,4.0,False,night
False,-1.0,False,night
False,-5.0,False,night
False,13.0,False,night
False,-6.0,False,night
False,-9.0,False,night
False,-2.0,False,night
False,-3.0,False,night
False,-7.0,False,night
False,-3.0,False,night
False,-6.0,False,night
False,-6.0,False,night
False,-13.0,False,night
False,-6.0,False,night
False,-10.0,False,night
False,2.0,False,night
False,-1.0,False,night
False,-9.0,False,night
False,0.0,False,night
False,-14.0,False,night
False,-8.0,False,night
False,5.0,False,night
False,-7.0,False,night
False,0.0,False,night
False,1.0,False,night
False,-12.0,False,night
False,0.0,False,night
False,-6.0,False,night
False,-2.0,False,night
False,5.0,False,night
False,0.0,False,night
False,-7.0,False,night
False,-7.0,False,night
False,-10.0,False,night
False,45.0,True,night
False,3.0,False,night
False,1.0,False,night
False,28.0,True,night
False,0.0,False,night
False,-11.0,False,night
False,-6.0,False,night
False,-3.0,False,night
False,4.0,False,night
False,-2.0,False,night
False,-4.0,False,night
False,-9.0,False,morning
False,-11.0,False,morning
False,-5.0,False,morning
False,1.0,False,morning
False,-10.0,False,morning
False,-1.0,False,morning
False,-7.0,False,morning
False,-10.0,False,morning
False,3.0,False,morning
False,-12.0,False,morning
False,-12.0,False,morning
False,1.0,False,morning
False,1.0,False,morning
False,-2.0,False,morning
False,-9.0,False,morning
False,-7.0,False,morning
False,-11.0,False,morning
False,-1.0,False,morning
False,12.0,False,afternoon
False,31.0,True,afternoon
False,30.0,True,afternoon
False,90.0,True,afternoon
False,37.0,True,afternoon
False,53.0,True,afternoon
False,10.0,False,afternoon
False,30.0,True,afternoon
False,13.0,False,afternoon
False,6.0,False,afternoon
False,15.0,False,afternoon
False,15.0,False,afternoon
False,27.0,True,afternoon
False,31.0,True,afternoon
False,73.0,True,afternoon
False,50.0,True,afternoon
False,42.0,True,afternoon
False,12.0,False,afternoon
False,18.0,True,afternoon
False,17.0,True,afternoon
False,31.0,True,afternoon
False,51.0,True,afternoon
False,24.0,True,afternoon
False,30.0,True,afternoon
False,57.0,True,afternoon
False,25.0,True,afternoon
False,7.0,False,afternoon
False,20.0,True,afternoon
False,44.0,True,afternoon
False,32.0,True,afternoon
False,7.0,False,morning
False,2.0,False,morning
False,-5.0,False,morning
False,5.0,False,morning
False,127.0,True,morning
False,10.0,False,morning
False,4.0,False,morning
False,4.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,6.0,False,morning
False,-4.0,False,morning
False,0.0,False,morning
False,-1.0,False,morning
False,-4.0,False,morning
False,3.0,False,morning
False,12.0,False,morning
False,-8.0,False,morning
False,-13.0,False,morning
False,1.0,False,morning
False,5.0,False,morning
False,2.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,7.0,False,morning
False,3.0,False,morning
False,-2.0,False,morning
False,60.0,True,morning
False,4.0,False,morning
False,-12.0,False,morning
False,-9.0,False,morning
False,3.0,False,morning
False,-10.0,False,morning
False,-11.0,False,morning
False,-12.0,False,morning
False,-10.0,False,morning
False,9.0,False,morning
False,-8.0,False,morning
False,-1.0,False,morning
False,-9.0,False,morning
False,-5.0,False,morning
False,-6.0,False,morning
False,-7.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,-6.0,False,morning
False,-3.0,False,morning
False,-8.0,False,morning
False,-12.0,False,morning
False,-11.0,False,morning
False,73.0,True,afternoon
False,15.0,False,afternoon
False,32.0,True,afternoon
False,19.0,True,afternoon
False,6.0,False,afternoon
False,11.0,False,afternoon
False,7.0,False,afternoon
False,62.0,True,afternoon
False,-6.0,False,afternoon
False,11.0,False,afternoon
False,26.0,True,afternoon
False,26.0,True,afternoon
False,2.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,-5.0,False,morning
False,0.0,False,morning
False,25.0,True,morning
False,-12.0,False,morning
False,-1.0,False,morning
False,-9.0,False,morning
False,5.0,False,morning
False,0.0,False,morning
False,9.0,False,morning
False,12.0,False,morning
False,9.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,-8.0,False,morning
False,-1.0,False,morning
False,3.0,False,morning
False,-10.0,False,morning
False,-9.0,False,morning
False,-3.0,False,morning
False,1.0,False,morning
False,-4.0,False,morning
False,-2.0,False,morning
False,-1.0,False,morning
False,-4.0,False,morning
False,1.0,False,night
False,-5.0,False,night
False,-7.0,False,night
False,-13.0,False,night
False,-7.0,False,night
False,11.0,False,night
False,-11.0,False,night
False,-14.0,False,night
False,-11.0,False,night
False,-9.0,False,night
False,-12.0,False,night
False,-1.0,False,night
False,-1.0,False,night
False,-6.0,False,night
False,5.0,False,night
False,-3.0,False,night
False,-12.0,False,night
False,-7.0,False,night
False,-5.0,False,night
False,-5.0,False,night
False,23.0,True,night
False,-8.0,False,night
False,-11.0,False,night
False,4.0,False,night
False,1.0,False,night
False,-3.0,False,afternoon
False,9.0,False,afternoon
False,39.0,True,afternoon
False,9.0,False,afternoon
False,-2.0,False,afternoon
False,-2.0,False,afternoon
False,82.0,True,afternoon
False,5.0,False,afternoon
False,53.0,True,afternoon
False,5.0,False,afternoon
False,2.0,False,afternoon
False,5.0,False,afternoon
False,2.0,False,afternoon
False,-5.0,False,afternoon
False,2.0,False,afternoon
False,-2.0,False,afternoon
False,-2.0,False,afternoon
False,1.0,False,morning
False,-3.0,False,morning
False,6.0,False,morning
False,-1.0,False,morning
False,42.0,True,morning
False,1.0,False,morning
False,18.0,True,morning
False,24.0,True,morning
False,4.0,False,morning
False,0.0,False,afternoon
False,15.0,False,afternoon
False,18.0,True,afternoon
False,-2.0,False,afternoon
False,1.0,False,afternoon
False,19.0,True,afternoon
False,49.0,True,afternoon
False,40.0,True,afternoon
False,-1.0,False,afternoon
False,-3.0,False,afternoon
False,-2.0,False,afternoon
False,11.0,False,afternoon
False,-4.0,False,afternoon
False,44.0,True,afternoon
False,37.0,True,afternoon
False,10.0,False,afternoon
False,12.0,False,afternoon
False,3.0,False,afternoon
False,9.0,False,afternoon
False,4.0,False,afternoon
False,2.0,False,afternoon
False,8.0,False,afternoon
False,-3.0,False,afternoon
False,1.0,False,afternoon
False,-3.0,False,afternoon
False,16.0,True,afternoon
False,0.0,False,afternoon
False,-2.0,False,afternoon
False,1.0,False,afternoon
False,-5.0,False,afternoon
False,-8.0,False,night
False,-3.0,False,night
False,-10.0,False,night
False,6.0,False,night
False,-9.0,False,night
False,-10.0,False,night
False,11.0,False,night
False,103.0,True,night
False,-12.0,False,night
False,-9.0,False,night
False,3.0,False,night
False,11.0,False,night
False,-7.0,False,night
False,-8.0,False,night
False,-1.0,False,night
False,85.0,True,night
False,1.0,False,night
False,-3.0,False,night
False,5.0,False,night
False,6.0,False,night
False,-6.0,False,night
False,-1.0,False,night
False,3.0,False,night
False,-5.0,False,night
False,-10.0,False,night
False,-10.0,False,night
False,-12.0,False,night
False,-14.0,False,night
False,-11.0,False,night
False,4.0,False,afternoon
False,41.0,True,afternoon
False,22.0,True,afternoon
False,2.0,False,afternoon
False,5.0,False,afternoon
False,8.0,False,afternoon
False,11.0,False,afternoon
False,19.0,True,afternoon
False,0.0,False,afternoon
False,5.0,False,afternoon
False,8.0,False,afternoon
False,-3.0,False,afternoon
False,10.0,False,afternoon
False,13.0,False,afternoon
False,33.0,True,afternoon
False,12.0,False,afternoon
False,12.0,False,afternoon
False,0.0,False,afternoon
False,10.0,False,afternoon
False,8.0,False,afternoon
False,92.0,True,afternoon
False,9.0,False,afternoon
False,-7.0,False,afternoon
False,6.0,False,afternoon
False,1.0,False,afternoon
False,11.0,False,afternoon
False,2.0,False,afternoon
False,16.0,True,afternoon
False,70.0,True,afternoon
False,4.0,False,afternoon
False,6.0,False,afternoon
False,-3.0,False,afternoon
False,58.0,True,afternoon
False,7.0,False,afternoon
False,-4.0,False,afternoon
False,0.0,False,afternoon
False,17.0,True,afternoon
False,-3.0,False,afternoon
False,22.0,True,afternoon
False,7.0,False,afternoon
False,10.0,False,afternoon
False,-2.0,False,afternoon
False,18.0,True,afternoon
False,6.0,False,afternoon
False,101.0,True,afternoon
False,8.0,False,afternoon
False,0.0,False,afternoon
False,2.0,False,afternoon
False,6.0,False,afternoon
False,-3.0,False,afternoon
False,0.0,False,morning
False,-1.0,False,morning
False,38.0,True,morning
False,19.0,True,morning
False,12.0,False,morning
False,13.0,False,morning
False,3.0,False,morning
False,10.0,False,morning
False,27.0,True,morning
False,9.0,False,morning
False,17.0,True,morning
False,-1.0,False,morning
False,40.0,True,morning
False,21.0,True,morning
False,28.0,True,morning
False,4.0,False,morning
False,11.0,False,morning
False,11.0,False,morning
False,35.0,True,morning
False,10.0,False,morning
False,2.0,False,morning
False,7.0,False,morning
False,5.0,False,morning
False,32.0,True,morning
False,0.0,False,morning
False,12.0,False,morning
False,4.0,False,morning
False,17.0,True,morning
False,4.0,False,morning
False,8.0,False,morning
False,10.0,False,afternoon
False,28.0,True,afternoon
False,42.0,True,afternoon
False,0.0,False,afternoon
False,19.0,True,afternoon
False,6.0,False,afternoon
False,10.0,False,afternoon
False,82.0,True,afternoon
False,18.0,True,afternoon
False,-1.0,False,afternoon
False,-3.0,False,afternoon
False,6.0,False,afternoon
False,21.0,True,afternoon
False,57.0,True,afternoon
False,35.0,True,afternoon
False,39.0,True,afternoon
False,8.0,False,afternoon
False,-2.0,False,afternoon
False,12.0,False,afternoon
False,9.0,False,afternoon
False,20.0,True,afternoon
False,61.0,True,afternoon
False,9.0,False,afternoon
False,9.0,False,afternoon
False,2.0,False,afternoon
False,34.0,True,afternoon
False,5.0,False,afternoon
False,12.0,False,afternoon
False,69.0,True,afternoon
False,1.0,False,afternoon
False,1.0,False,morning
False,1.0,False,morning
False,6.0,False,morning
False,9.0,False,morning
False,-3.0,False,morning
False,6.0,False,morning
False,95.0,True,morning
False,16.0,True,morning
False,8.0,False,morning
False,21.0,True,morning
False,-5.0,False,morning
False,7.0,False,morning
False,16.0,True,morning
False,30.0,True,morning
False,11.0,False,morning
False,0.0,False,morning
False,123.0,True,morning
False,0.0,False,morning
False,16.0,True,morning
False,-5.0,False,morning
False,1.0,False,morning
False,13.0,False,morning
False,39.0,True,morning
False,15.0,False,morning
False,10.0,False,morning
False,12.0,False,morning
False,11.0,False,morning
False,4.0,False,morning
False,-5.0,False,morning
False,13.0,False,morning
False,0.0,False,morning
False,1.0,False,afternoon
False,11.0,False,morning
False,23.0,True,night
False,5.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,8.0,False,morning
False,0.0,False,morning
False,-1.0,False,morning
False,51.0,True,morning
False,-1.0,False,morning
False,9.0,False,morning
False,-1.0,False,morning
False,-1.0,False,morning
False,3.0,False,morning
False,5.0,False,morning
False,-3.0,False,morning
False,-1.0,False,morning
False,4.0,False,morning
False,5.0,False,morning
False,-2.0,False,morning
False,2.0,False,morning
False,5.0,False,morning
False,2.0,False,morning
False,-2.0,False,morning
False,3.0,False,morning
False,50.0,True,morning
False,1.0,False,morning
False,-1.0,False,morning
False,5.0,False,morning
False,2.0,False,morning
False,-4.0,False,morning
False,1.0,False,morning
False,13.0,False,morning
False,1.0,False,morning
False,7.0,False,morning
False,0.0,False,morning
False,85.0,True,morning
False,-12.0,False,morning
False,11.0,False,morning
False,0.0,False,morning
False,0.0,False,morning
False,0.0,False,morning
False,2.0,False,morning
False,94.0,True,morning
False,3.0,False,morning
False,3.0,False,morning
False,1.0,False,morning
False,5.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,4.0,False,morning
False,1.0,False,morning
False,-6.0,False,morning
False,14.0,False,morning
False,5.0,False,morning
False,0.0,False,morning
False,4.0,False,morning
False,20.0,True,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,1.0,False,morning
False,4.0,False,morning
False,-3.0,False,morning
False,3.0,False,morning
False,8.0,False,morning
False,17.0,True,morning
False,5.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,4.0,False,morning
False,10.0,False,morning
False,4.0,False,morning
False,6.0,False,morning
False,3.0,False,morning
False,-2.0,False,morning
False,-1.0,False,morning
False,3.0,False,morning
False,2.0,False,morning
False,1.0,False,morning
False,3.0,False,morning
False,11.0,False,morning
False,-4.0,False,morning
False,1.0,False,morning
False,10.0,False,morning
False,2.0,False,morning
False,23.0,True,morning
False,2.0,False,morning
False,-1.0,False,afternoon
False,4.0,False,afternoon
False,15.0,False,afternoon
False,17.0,True,afternoon
False,1.0,False,afternoon
False,44.0,True,afternoon
False,8.0,False,afternoon
False,-2.0,False,afternoon
False,1.0,False,afternoon
False,16.0,True,afternoon
False,22.0,True,afternoon
False,7.0,False,afternoon
False,-2.0,False,morning
False,16.0,True,morning
False,9.0,False,morning
False,-2.0,False,morning
False,9.0,False,morning
False,9.0,False,morning
False,-3.0,False,morning
False,-3.0,False,morning
False,-3.0,False,morning
False,0.0,False,morning
False,-6.0,False,morning
False,2.0,False,morning
False,1.0,False,morning
False,0.0,False,morning
False,0.0,False,afternoon
False,12.0,False,afternoon
False,-1.0,False,afternoon
False,2.0,False,afternoon
False,8.0,False,afternoon
False,10.0,False,afternoon
False,4.0,False,afternoon
False,45.0,True,afternoon
False,-2.0,False,afternoon
False,35.0,True,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,31.0,True,afternoon
False,15.0,False,afternoon
False,54.0,True,afternoon
False,-3.0,False,afternoon
False,-2.0,False,afternoon
False,-2.0,False,afternoon
False,26.0,True,afternoon
False,5.0,False,afternoon
False,-7.0,False,afternoon
False,5.0,False,afternoon
False,0.0,False,afternoon
False,1.0,False,afternoon
False,3.0,False,afternoon
False,-3.0,False,afternoon
False,1.0,False,morning
False,8.0,False,morning
False,3.0,False,morning
False,1.0,False,morning
False,5.0,False,morning
False,3.0,False,morning
False,9.0,False,morning
False,47.0,True,morning
False,24.0,True,morning
False,0.0,False,afternoon
False,11.0,False,afternoon
False,-3.0,False,afternoon
False,19.0,True,afternoon
False,13.0,False,afternoon
False,13.0,False,afternoon
False,-2.0,False,afternoon
False,67.0,True,afternoon
False,-1.0,False,afternoon
False,44.0,True,afternoon
False,-3.0,False,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,6.0,False,afternoon
False,72.0,True,afternoon
False,-2.0,False,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,-3.0,False,afternoon
False,-2.0,False,afternoon
False,-3.0,False,afternoon
False,0.0,False,afternoon
False,5.0,False,afternoon
False,7.0,False,afternoon
False,4.0,False,afternoon
False,4.0,False,morning
False,2.0,False,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,6.0,False,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,150.0,True,morning
False,2.0,False,morning
False,-1.0,False,morning
False,66.0,True,morning
False,7.0,False,morning
False,26.0,True,morning
False,17.0,True,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,-4.0,False,morning
False,-3.0,False,morning
False,-3.0,False,morning
False,3.0,False,morning
False,-3.0,False,morning
False,4.0,False,morning
False,1.0,False,morning
False,4.0,False,morning
False,9.0,False,morning
False,-2.0,False,morning
False,1.0,False,morning
False,5.0,False,morning
False,2.0,False,afternoon
False,-2.0,False,afternoon
False,-2.0,False,afternoon
False,20.0,True,morning
False,5.0,False,afternoon
False,14.0,False,afternoon
False,1.0,False,afternoon
False,11.0,False,morning
False,-2.0,False,afternoon
False,5.0,False,afternoon
False,2.0,False,afternoon
False,-2.0,False,afternoon
False,1.0,False,morning
False,-3.0,False,afternoon
False,3.0,False,morning
False,18.0,True,afternoon
False,20.0,True,morning
False,35.0,True,afternoon
False,6.0,False,morning
False,27.0,True,afternoon
False,0.0,False,afternoon
False,8.0,False,afternoon
False,12.0,False,afternoon
False,12.0,False,afternoon
False,23.0,True,afternoon
False,2.0,False,afternoon
False,29.0,True,afternoon
False,54.0,True,afternoon
False,8.0,False,afternoon
False,100.0,True,afternoon
False,-1.0,False,afternoon
False,21.0,True,afternoon
False,36.0,True,afternoon
False,3.0,False,afternoon
False,8.0,False,afternoon
False,14.0,False,afternoon
False,3.0,False,afternoon
False,53.0,True,afternoon
False,10.0,False,afternoon
False,8.0,False,afternoon
False,40.0,True,afternoon
False,16.0,True,afternoon
False,47.0,True,afternoon
False,9.0,False,afternoon
False,2.0,False,afternoon
False,158.0,True,morning
False,-2.0,False,morning
False,24.0,True,morning
False,77.0,True,morning
False,1.0,False,morning
False,-7.0,False,morning
False,-7.0,False,morning
False,4.0,False,morning
False,12.0,False,morning
False,156.0,True,morning
False,0.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,-1.0,False,morning
False,7.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,-3.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,-2.0,False,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,-2.0,False,morning
False,4.0,False,morning
False,-1.0,False,morning
False,-1.0,False,morning
False,1.0,False,morning
False,6.0,False,morning
False,-3.0,False,morning
False,38.0,True,morning
False,9.0,False,morning
False,2.0,False,morning
False,34.0,True,morning
False,5.0,False,morning
False,10.0,False,morning
False,18.0,True,morning
False,17.0,True,morning
False,-3.0,False,morning
False,-4.0,False,morning
False,-2.0,False,morning
False,0.0,False,morning
False,10.0,False,morning
False,-3.0,False,morning
False,4.0,False,morning
False,4.0,False,morning
False,7.0,False,morning
False,6.0,False,morning
False,1.0,False,morning
False,1.0,False,morning
False,6.0,False,afternoon
False,-2.0,False,afternoon
False,3.0,False,afternoon
False,-1.0,False,afternoon
False,128.0,True,afternoon
False,10.0,False,afternoon
False,-7.0,False,afternoon
False,-3.0,False,afternoon
False,7.0,False,afternoon
False,4.0,False,afternoon
False,4.0,False,afternoon
False,14.0,False,afternoon
False,0.0,False,night
False,16.0,True,night
False,-4.0,False,night
False,-4.0,False,night
False,18.0,True,night
False,47.0,True,night
False,17.0,True,night
False,113.0,True,night
False,-2.0,False,night
False,-1.0,False,night
False,-2.0,False,night
False,-5.0,False,night
False,8.0,False,night
False,22.0,True,night
False,-1.0,False,night
False,-4.0,False,night
False,6.0,False,night
False,9.0,False,night
False,40.0,True,night
False,9.0,False,night
False,4.0,False,night
False,8.0,False,night
False,32.0,True,night
False,43.0,True,night
False,-5.0,False,night
False,0.0,False,night
False,3.0,False,afternoon
False,8.0,False,afternoon
False,-6.0,False,afternoon
False,85.0,True,afternoon
False,-4.0,False,afternoon
False,0.0,False,afternoon
False,-1.0,False,afternoon
False,46.0,True,morning
False,13.0,False,morning
False,-3.0,False,morning
False,14.0,False,morning
False,7.0,False,morning
False,3.0,False,morning
False,-1.0,False,morning
False,80.0,True,morning
False,41.0,True,morning
False,10.0,False,morning
False,3.0,False,morning
False,56.0,True,morning
False,14.0,False,morning
False,20.0,True,morning
False,-6.0,False,morning
False,21.0,True,morning
False,3.0,False,morning
False,0.0,False,morning
False,-2.0,False,morning
False,28.0,True,morning
False,-1.0,False,morning
False,-3.0,False,morning
False,21.0,True,morning
False,11.0,False,morning
False,-1.0,False,morning
False,33.0,True,morning
False,1.0,False,afternoon
False,2.0,False,afternoon
False,-2.0,False,afternoon
False,5.0,False,afternoon
False,-1.0,False,afternoon
False,2.0,False,afternoon
False,-8.0,False,afternoon
False,83.0,True,afternoon
False,7.0,False,afternoon
False,-3.0,False,afternoon
False,-6.0,False,afternoon
False,7.0,False,afternoon
False,120.0,True,afternoon
False,66.0,True,afternoon
False,-3.0,False,afternoon
False,-1.0,False,afternoon
False,-5.0,False,afternoon
False,11.0,False,afternoon
False,-1.0,False,afternoon
False,23.0,True,afternoon
False,9.0,False,afternoon
False,-3.0,False,afternoon
False,1.0,False,afternoon
False,-4.0,False,afternoon
False,3.0,False,afternoon
False,15.0,False,afternoon
False,12.0,False,morning
False,-1.0,False,morning
False,-2.0,False,morning
False,13.0,False,morning
False,-2.0,False,morning
False,70.0,True,morning
False,-3.0,False,morning
False,-2.0,False,morning
False,4.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,2.0,False,morning
False,9.0,False,morning
False,-3.0,False,morning
False,-4.0,False,morning
False,0.0,False,morning
False,-1.0,False,morning
False,-3.0,False,morning
False,4.0,False,morning
False,-4.0,False,morning
False,-1.0,False,morning
False,-1.0,False,night
False,-5.0,False,night
False,12.0,False,night
False,-3.0,False,night
False,15.0,False,night
False,16.0,True,night
False,5.0,False,night
False,73.0,True,night
False,26.0,True,night
False,10.0,False,night
False,35.0,True,night
False,9.0,False,night
False,24.0,True,night
False,21.0,True,night
False,-2.0,False,night
False,-5.0,False,night
False,-2.0,False,night
False,114.0,True,night
False,1.0,False,night
False,18.0,True,night
False,2.0,False,night
False,-6.0,False,night
False,0.0,False,night
False,16.0,True,night
False,-1.0,False,night
False,34.0,True,morning
False,5.0,False,morning
False,-5.0,False,morning
False,0.0,False,morning
False,4.0,False,morning
False,0.0,False,morning
False,1.0,False,morning
False,-2.0,False,morning
False,46.0,True,morning
False,4.0,False,morning
False,-2.0,False,morning
False,7.0,False,morning
False,-4.0,False,morning
False,11.0,False,morning
False,8.0,False,morning
False,2.0,False,morning
False,-4.0,False,morning
False,-2.0,False,morning
False,-1.0,False,morning
False,0.0,False,morning
False,3.0,False,morning
False,9.0,False,morning
False,6.0,False,morning
False,-1.0,False,morning
False,5.0,False,morning
False,21.0,True,morning
False,-1.0,False,morning
False,-1.0,False,morning
False,7.0,False,morning
False,4.0,False,morning
False,7.0,False,afternoon
False,0.0,False,afternoon
False,-3.0,False,afternoon
False,20.0,True,afternoon
False,1.0,False,afternoon
False,-5.0,False,afternoon
False,-5.0,False,afternoon
False,28.0,True,afternoon
False,6.0,False,afternoon
False,98.0,True,afternoon
False,10.0,False,afternoon
False,-1.0,False,afternoon
False,-5.0,False,afternoon
False,4.0,False,afternoon
False,7.0,False,afternoon
False,-3.0,False,afternoon
False,0.0,False,afternoon
